age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-loss,hours-per-week,native-country,salary
0.3283582089552239,Private,0.7137733492283718,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.3134328358208955,Self-emp-not-inc,0.21585855585709113,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.4225352112676056,United-States,<=50K
0.2985074626865672,Private,0.4868682841088945,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.6338028169014085,United-States,<=50K
0.43283582089552236,Private,0.2671444671839335,0.7333333333333334,Divorced,Tech-support,Not-in-family,Black,Female,0.0,0.43661971830985913,United-States,<=50K
0.3134328358208955,Federal-gov,0.22592450941699657,0.8666666666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.49295774647887325,Iran,>50K
0.38805970149253727,Self-emp-not-inc,0.08552805569230894,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.7746478873239436,United-States,<=50K
0.14925373134328357,Private,0.3015900463424458,0.6666666666666666,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.4225352112676056,United-States,<=50K
0.6567164179104477,Self-emp-inc,0.10524902453016735,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.14925373134328357,Private,0.44329255143848745,0.6,Never-married,Sales,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.7910447761194028,Private,0.18410441901057453,0.6,Never-married,Tech-support,Other-relative,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.2537313432835821,Private,0.3477432978407431,0.5333333333333333,Never-married,Transport-moving,Unmarried,Black,Female,0.0,0.352112676056338,United-States,<=50K
0.07462686567164178,Private,0.32650470544676313,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.2676056338028169,United-States,<=50K
0.2537313432835821,Private,0.1900386119237201,0.5333333333333333,Widowed,Other-service,Unmarried,White,Female,0.0,0.2676056338028169,United-States,<=50K
0.44776119402985076,Local-gov,0.34813999568718235,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.46478873239436624,Mexico,<=50K
0.2537313432835821,Private,0.3729061473925762,0.5333333333333333,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.05970149253731344,Private,0.5722213858791841,0.5333333333333333,Never-married,Craft-repair,Own-child,White,Male,0.0,0.4225352112676056,United-States,<=50K
0.46268656716417905,Private,0.3516105932565434,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.5774647887323944,United-States,<=50K
0.17910447761194026,Private,0.35938180235089245,0.5333333333333333,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.7746478873239436,United-States,<=50K
0.373134328358209,Private,0.4344919622913267,0.8,Separated,Other-service,Other-relative,Black,Male,0.0,0.6338028169014085,United-States,<=50K
0.11940298507462682,Private,0.48391847960973067,0.5333333333333333,Never-married,Other-service,Unmarried,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.40298507462686567,Self-emp-inc,0.12917295619235167,0.8666666666666667,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.49295774647887325,United-States,<=50K
0.16417910447761191,Private,0.14960798115380078,0.5333333333333333,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.49295774647887325,England,<=50K
0.2835820895522388,Private,0.391162385720505,0.6,Divorced,Other-service,Unmarried,White,Female,0.0,0.49295774647887325,Mexico,<=50K
0.3283582089552239,Federal-gov,0.44879139389451495,0.7333333333333334,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.5211267605633803,United-States,<=50K
0.43283582089552236,State-gov,0.17851403089767637,0.8666666666666667,Widowed,Protective-serv,Unmarried,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.7313432835820894,Local-gov,0.0812681311259302,0.6666666666666666,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.2112676056338028,United-States,<=50K
0.2537313432835821,State-gov,0.3264050223981707,0.5333333333333333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.14925373134328357,Private,0.8404949161645218,0.8,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.6338028169014085,United-States,<=50K
0.16417910447761191,State-gov,0.27412024623747344,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.49295774647887325,United-States,>50K
0.05970149253731344,Private,0.6063943624150151,0.5333333333333333,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.49295774647887325,United-States,<=50K
0.2537313432835821,Private,0.9539037102437555,0.5333333333333333,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.49295774647887325,United-States,<=50K
0.2537313432835821,Private,0.04556125625053402,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.8450704225352113,United-States,<=50K
0.40298507462686567,Local-gov,0.3386497625915965,0.6,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.46478873239436624,United-States,>50K
0.38805970149253727,Private,0.2028285573625086,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.3432835820895522,Private,0.5523091883358626,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.49295774647887325,Mexico,>50K
0.2985074626865672,Federal-gov,0.028838916262170486,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.5211267605633803,United-States,>50K
0.2537313432835821,Self-emp-not-inc,0.26090715642914974,0.8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.2537313432835821,Private,0.17302129148544015,0.8666666666666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.6338028169014085,United-States,<=50K
0.3134328358208955,Private,0.2855085259521766,0.6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.323943661971831,United-States,<=50K
0.10447761194029848,Private,0.2943477677100159,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.44776119402985076,Private,0.21576497585229007,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.5633802816901409,United-States,<=50K
0.3582089552238806,Federal-gov,0.2357443068773166,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.2676056338028169,United-States,<=50K
0.2835820895522388,Private,0.1718942627319665,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.3432835820895522,Federal-gov,0.0852737622010017,0.8666666666666667,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.704225352112676,United-States,>50K
0.2686567164179104,Private,0.2524910590408457,0.8666666666666667,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.49295774647887325,United-States,>50K
0.10447761194029848,Self-emp-not-inc,0.03670573970925099,0.5333333333333333,Never-married,Sales,Not-in-family,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.5074626865671641,Private,0.4972861798607692,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.6338028169014085,United-States,>50K
0.014925373134328346,Private,0.2548753148153422,0.4,Never-married,Sales,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.2835820895522388,Private,0.23166950797260952,0.8,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.43661971830985913,United-States,>50K
0.2686567164179104,Private,0.043518770928354336,0.5333333333333333,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.7746478873239436,United-States,<=50K
0.0,Private,0.10271422700881686,0.4,Never-married,Sales,Own-child,White,Female,0.0,0.09859154929577464,United-States,<=50K
0.40298507462686567,Local-gov,0.29714703046232593,0.5333333333333333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.49295774647887325,United-States,<=50K
0.2985074626865672,Private,0.3936056375849849,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.49295774647887325,United-States,>50K
0.2537313432835821,Private,0.2825953397157609,0.6,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.49295774647887325,United-States,<=50K
0.6417910447761195,Private,0.14431053914288852,0.5333333333333333,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.49295774647887325,United-States,<=50K
0.2537313432835821,Self-emp-inc,0.22487478588488033,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.49295774647887325,United-States,>50K
0.2537313432835821,Private,0.6071368994096322,0.7333333333333334,Divorced,Sales,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.3134328358208955,Private,0.34122321272362566,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.6338028169014085,Poland,<=50K
0.41791044776119396,Private,0.19235980291237248,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.704225352112676,United-States,<=50K
0.2537313432835821,Private,0.3722490530110384,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.5522388059701493,Private,0.3291635981918716,0.5333333333333333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.2112676056338028,United-States,<=50K
0.014925373134328346,Private,0.464716269494139,0.5333333333333333,Never-married,Sales,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.8656716417910446,Private,0.6089434003718788,0.6666666666666666,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.2112676056338028,Columbia,<=50K
0.2537313432835821,Private,0.32939754820387424,0.5333333333333333,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.3582089552238806,Private,0.23502821640579544,0.5333333333333333,Divorced,Sales,Unmarried,Black,Female,0.0,0.46478873239436624,United-States,<=50K
0.11940298507462682,Private,0.29468343511854145,0.6,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.5211267605633803,United-States,<=50K
0.2537313432835821,State-gov,0.5163622604046725,0.5333333333333333,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.3432835820895522,State-gov,0.31664015233197307,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.46478873239436624,United-States,<=50K
0.3582089552238806,Private,0.33619633898746437,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.6338028169014085,Iran,>50K
0.3134328358208955,Local-gov,0.2038375939360157,0.8666666666666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.9154929577464789,United-States,>50K
0.08955223880597013,Private,0.20461471484545057,0.5333333333333333,Never-married,Transport-moving,Own-child,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.6119402985074627,Private,0.4510515544452537,0.5333333333333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.5633802816901409,United-States,>50K
0.22388059701492535,Private,0.3438821054687341,0.5333333333333333,Never-married,Other-service,Not-in-family,White,Female,0.0,0.4084507042253521,United-States,<=50K
0.6119402985074627,Private,0.4966575663502577,0.6,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.2112676056338028,United-States,<=50K
0.373134328358209,Self-emp-not-inc,0.5862299057283169,0.5333333333333333,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.49295774647887325,Cambodia,>50K
0.04477611940298504,Private,0.20935677987134782,0.5333333333333333,Never-married,Other-service,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.49253731343283574,Private,0.3857937415320267,0.2,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.2835820895522388,Private,0.2749706036724049,0.8,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.41791044776119396,Private,0.16928622868511956,0.5333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.7746478873239436,United-States,<=50K
0.0,Private,0.47001574585298167,0.4,Never-married,Other-service,Own-child,White,Male,0.0,0.09859154929577464,United-States,<=50K
0.6268656716417911,Private,0.26677421586059025,0.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.13432835820895522,Private,0.739371549237323,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.49295774647887325,United-States,<=50K
0.2388059701492537,Private,0.4217752533780347,0.5333333333333333,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.49295774647887325,United-States,>50K
0.6567164179104477,Private,0.11186675834794674,0.5333333333333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.49295774647887325,United-States,>50K
0.0,Private,0.3588223566700165,0.26666666666666666,Never-married,Other-service,Own-child,White,Male,0.0,0.2676056338028169,United-States,<=50K
0.14925373134328357,Local-gov,0.39513343288075875,0.8666666666666667,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.4225352112676056,United-States,<=50K
0.19402985074626866,Private,0.11290427579248025,0.5333333333333333,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.40298507462686567,Private,0.3174518571562257,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.49295774647887325,United-States,>50K
0.2686567164179104,Private,0.35661305481753935,0.6,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.49295774647887325,United-States,<=50K
0.11940298507462682,Private,0.36396315389028355,0.6,Never-married,Tech-support,Own-child,White,Female,0.0,0.49295774647887325,United-States,<=50K
