age,fnlwgt,education-num,capital-loss,hours-per-week,workclass
0.10447761194029848,0.3216487169367602,0.8,0.0,0.6338028169014085,Private
0.4776119402985074,0.16225959093331813,0.5333333333333333,0.0,0.4929577464788733,Private
0.11940298507462682,0.5596531843648155,0.5333333333333333,0.0,0.4225352112676056,Private
0.5970149253731343,0.6571289654527034,0.8,0.0,0.4929577464788733,Federal-gov
0.5373134328358209,0.2634134730794738,0.5333333333333333,0.0,0.4647887323943662,Private
0.4029850746268657,0.23084966575663504,0.8666666666666667,0.0,0.4929577464788733,Private
0.3582089552238806,0.17642882426895706,0.6666666666666666,0.0,0.4929577464788733,State-gov
0.17910447761194026,0.5219892667803189,0.6666666666666666,0.0,0.5352112676056338,Private
0.4925373134328357,0.4815443955748864,0.8,0.0,0.7042253521126759,Federal-gov
0.4477611940298508,0.19316947338869472,0.5333333333333333,0.0,0.7746478873239436,Self-emp-inc
0.3880597014925373,0.4538935385041033,0.6,0.0,0.4929577464788733,Private
0.4328358208955224,0.4105070001912287,0.13333333333333336,0.0,0.4929577464788733,Private
0.2686567164179104,0.08437254606780889,0.6666666666666666,0.0,0.4929577464788733,Private
0.19402985074626866,0.3524873972145708,0.5333333333333333,0.0,0.4929577464788733,Private
0.19402985074626866,0.09076853596116836,0.8,0.0,0.4929577464788733,Private
0.4626865671641791,0.2741527958043608,0.5333333333333333,0.0,0.4929577464788733,Private
0.373134328358209,0.2070030393158081,1.0,0.0,0.5633802816901409,Private
0.17910447761194026,0.18455604425113614,0.6,0.0,0.7464788732394366,Private
0.2835820895522388,0.2861493455502707,0.5333333333333333,0.0,0.4929577464788733,Private
0.16417910447761191,0.3423746536522648,0.6,0.0,0.4929577464788733,Private
0.5373134328358209,0.3152588300871921,0.5333333333333333,0.0,0.4929577464788733,Private
0.4776119402985074,0.3596788171487393,0.6,0.0,0.6338028169014085,Self-emp-inc
0.029850746268656688,0.17623759556349405,0.6,0.0,0.38028169014084506,Private
0.20895522388059698,0.6003279368863897,0.8,0.0,0.4929577464788733,Private
0.17910447761194026,0.29990357190809624,0.8,0.0,0.9154929577464788,Self-emp-not-inc
0.08955223880597013,0.4003596727141049,0.6,0.0,0.4929577464788733,Private
0.9253731343283582,0.22350566972768215,0.6,0.0,0.2112676056338028,Private
0.14925373134328354,0.40492271512212186,0.5333333333333333,0.0,0.4929577464788733,Private
0.3432835820895522,0.035267455722417296,0.7333333333333334,0.0,0.4929577464788733,Private
0.014925373134328348,0.5996362585900341,0.4,0.0,0.2394366197183099,Private
0.014925373134328348,0.8787589663885035,0.5333333333333333,0.0,0.35211267605633795,Private
0.5223880597014925,0.5322606894812005,0.8,0.0,0.4929577464788733,Private
0.4328358208955224,0.07474194296502143,0.5333333333333333,0.0,0.4929577464788733,Private
0.5373134328358209,0.6741320454554701,0.5333333333333333,0.0,0.4225352112676056,Private
0.4776119402985074,0.5154142542690789,0.5333333333333333,0.0,0.4929577464788733,Local-gov
0.2388059701492537,0.3807750051875872,0.8666666666666667,0.0,0.6338028169014085,Private
0.19402985074626866,0.08026723194414494,0.26666666666666666,0.0,0.4929577464788733,Private
0.3880597014925373,0.8055794026340737,1.0,0.0,0.6338028169014085,Federal-gov
0.5970149253731343,0.4782731641027102,0.6666666666666666,0.0,0.4929577464788733,Private
0.2985074626865672,0.5530415535908275,0.6,0.0,0.4929577464788733,Private
0.16417910447761191,0.4021600706325601,0.6,0.0,0.28169014084507044,Private
0.2985074626865672,0.3820607130796366,0.6,0.0,0.6056338028169014,Private
0.2537313432835821,0.4771176544782101,0.5333333333333333,0.0,0.4929577464788733,Federal-gov
0.8805970149253729,0.22238067532213895,0.8666666666666667,0.0,0.4929577464788733,Private
0.4029850746268657,0.3731075478376916,0.8,0.0,0.7746478873239436,Private
0.4477611940298508,0.2730867974888009,0.8666666666666667,0.0,0.6338028169014085,Self-emp-not-inc
0.04477611940298504,0.3528006867958613,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.18014964663376448,0.5333333333333333,0.0,0.4929577464788733,Private
0.22388059701492533,0.6159639350798888,0.5333333333333333,0.0,0.4929577464788733,Self-emp-inc
0.19402985074626866,0.3662294174848136,0.4,0.0,0.4929577464788733,Private
0.20895522388059698,0.3547638325487531,0.5333333333333333,0.0,0.4929577464788733,Local-gov
0.373134328358209,0.2233998836352984,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.8493361922702916,0.8,0.0,0.4929577464788733,Private
0.3134328358208955,0.10262471569987673,0.9333333333333332,0.0,0.4929577464788733,Private
0.16417910447761191,0.7384499896248256,0.6,0.0,0.28169014084507044,Private
0.2835820895522388,0.17899413700926442,0.5333333333333333,0.0,0.4929577464788733,Private
0.5820895522388059,0.5863234857331179,0.6,0.0,0.6338028169014085,Self-emp-inc
0.4776119402985074,0.3712542568730445,0.6666666666666666,0.0,0.4929577464788733,Local-gov
0.5671641791044777,0.4733398703713498,0.6,0.0,0.7183098591549296,Private
0.07462686567164177,0.17852216828939818,0.5333333333333333,0.0,0.5070422535211268,Private
0.05970149253731344,0.3764296380081292,0.6,0.0,0.4929577464788733,Private
0.19402985074626866,0.12666867388995806,0.8,0.0,0.4929577464788733,Private
0.029850746268656688,0.5833045134043184,0.6,0.0,0.4225352112676056,Private
0.4477611940298508,0.5552752676184702,0.8,0.0,0.4929577464788733,Private
0.3283582089552239,0.7137733492283718,0.6,0.0,0.4929577464788733,Private
0.3134328358208955,0.21585855585709116,0.5333333333333333,0.0,0.4225352112676056,Self-emp-not-inc
0.2985074626865672,0.4868682841088945,0.8,0.0,0.6338028169014085,Private
0.4328358208955224,0.2671444671839335,0.7333333333333334,0.0,0.4366197183098591,Private
0.3134328358208955,0.22592450941699654,0.8666666666666667,0.0,0.4929577464788733,Federal-gov
0.3880597014925373,0.08552805569230894,0.5333333333333333,0.0,0.7746478873239436,Self-emp-not-inc
0.14925373134328354,0.3015900463424458,0.6666666666666666,0.0,0.4225352112676056,Private
0.6567164179104477,0.10524902453016736,0.5333333333333333,0.0,0.4929577464788733,Self-emp-inc
0.14925373134328354,0.44329255143848745,0.6,0.0,0.4929577464788733,Private
0.7910447761194028,0.18410441901057453,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.3477432978407431,0.5333333333333333,0.0,0.35211267605633795,Private
0.07462686567164177,0.32650470544676313,0.6,0.0,0.2676056338028169,Private
0.2537313432835821,0.1900386119237201,0.5333333333333333,0.0,0.2676056338028169,Private
0.4477611940298508,0.34813999568718235,0.6,0.0,0.4647887323943662,Local-gov
0.2537313432835821,0.3729061473925762,0.5333333333333333,0.0,0.4929577464788733,Private
0.05970149253731344,0.5722213858791841,0.5333333333333333,0.0,0.4225352112676056,Private
0.4626865671641791,0.3516105932565434,0.5333333333333333,0.0,0.5774647887323944,Private
0.17910447761194026,0.35938180235089245,0.5333333333333333,0.0,0.7746478873239436,Private
0.373134328358209,0.4344919622913267,0.8,0.0,0.6338028169014085,Private
0.11940298507462682,0.4839184796097306,0.5333333333333333,0.0,0.4929577464788733,Private
0.4029850746268657,0.12917295619235167,0.8666666666666667,0.0,0.4929577464788733,Self-emp-inc
0.16417910447761191,0.14960798115380078,0.5333333333333333,0.0,0.4929577464788733,Private
0.2835820895522388,0.391162385720505,0.6,0.0,0.4929577464788733,Private
0.3283582089552239,0.44879139389451495,0.7333333333333334,0.0,0.5211267605633803,Federal-gov
0.4328358208955224,0.17851403089767634,0.8666666666666667,0.0,0.4929577464788733,State-gov
0.7313432835820894,0.0812681311259302,0.6666666666666666,0.0,0.2112676056338028,Local-gov
0.2537313432835821,0.3264050223981707,0.5333333333333333,0.0,0.4929577464788733,State-gov
0.14925373134328354,0.8404949161645218,0.8,0.0,0.6338028169014085,Private
0.16417910447761191,0.27412024623747344,0.8,0.0,0.4929577464788733,State-gov
0.05970149253731344,0.6063943624150151,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.9539037102437556,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.04556125625053402,0.8,0.0,0.8450704225352113,Private
0.4029850746268657,0.3386497625915965,0.6,0.0,0.4647887323943662,Local-gov
0.3880597014925373,0.2028285573625086,0.6,0.0,0.4929577464788733,Private
0.3432835820895522,0.5523091883358626,0.2,0.0,0.4929577464788733,Private
0.2985074626865672,0.028838916262170486,0.6,0.0,0.5211267605633803,Federal-gov
0.2537313432835821,0.2609071564291497,0.8,0.0,0.4929577464788733,Self-emp-not-inc
0.2537313432835821,0.17302129148544015,0.8666666666666667,0.0,0.6338028169014085,Private
0.3134328358208955,0.2855085259521766,0.6,0.0,0.323943661971831,Private
0.10447761194029848,0.2943477677100159,0.6,0.0,0.4929577464788733,Private
0.4477611940298508,0.21576497585229007,0.6,0.0,0.5633802816901409,Private
0.3582089552238806,0.2357443068773166,0.8,0.0,0.2676056338028169,Federal-gov
0.2835820895522388,0.1718942627319665,0.6,0.0,0.4929577464788733,Private
0.3432835820895522,0.0852737622010017,0.8666666666666667,0.0,0.7042253521126759,Federal-gov
0.2686567164179104,0.2524910590408457,0.8666666666666667,0.0,0.4929577464788733,Private
0.10447761194029848,0.036705739709250985,0.5333333333333333,0.0,0.4929577464788733,Self-emp-not-inc
0.5074626865671641,0.4972861798607692,0.8,0.0,0.6338028169014085,Private
0.014925373134328348,0.2548753148153422,0.4,0.0,0.4929577464788733,Private
0.2835820895522388,0.2316695079726095,0.8,0.0,0.4366197183098591,Private
0.2686567164179104,0.043518770928354336,0.5333333333333333,0.0,0.7746478873239436,Private
0.0,0.10271422700881687,0.4,0.0,0.09859154929577464,Private
0.4029850746268657,0.29714703046232593,0.5333333333333333,0.0,0.4929577464788733,Local-gov
0.2985074626865672,0.3936056375849849,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.2825953397157609,0.6,0.0,0.4929577464788733,Private
0.6417910447761195,0.14431053914288852,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.22487478588488036,0.2,0.0,0.4929577464788733,Self-emp-inc
0.2537313432835821,0.6071368994096322,0.7333333333333334,0.0,0.4929577464788733,Private
0.3134328358208955,0.3412232127236257,0.8,0.0,0.6338028169014085,Private
0.417910447761194,0.19235980291237248,0.8,0.0,0.7042253521126759,Private
0.2537313432835821,0.3722490530110384,0.6,0.0,0.4929577464788733,Private
0.5522388059701493,0.3291635981918716,0.5333333333333333,0.0,0.2112676056338028,Private
0.014925373134328348,0.46471626949413897,0.5333333333333333,0.0,0.4929577464788733,Private
0.8656716417910446,0.6089434003718788,0.6666666666666666,0.0,0.2112676056338028,Private
0.2537313432835821,0.32939754820387424,0.5333333333333333,0.0,0.4929577464788733,Private
0.3582089552238806,0.23502821640579544,0.5333333333333333,0.0,0.4647887323943662,Private
0.11940298507462682,0.29468343511854145,0.6,0.0,0.5211267605633803,Private
0.2537313432835821,0.5163622604046725,0.5333333333333333,0.0,0.4929577464788733,State-gov
0.3432835820895522,0.3166401523319731,0.6,0.0,0.4647887323943662,State-gov
0.3582089552238806,0.3361963389874644,0.8,0.0,0.6338028169014085,Private
0.3134328358208955,0.2038375939360157,0.8666666666666667,0.0,0.9154929577464788,Local-gov
0.08955223880597013,0.20461471484545055,0.5333333333333333,0.0,0.4929577464788733,Private
0.6119402985074627,0.4510515544452537,0.5333333333333333,0.0,0.5633802816901409,Private
0.22388059701492533,0.3438821054687341,0.5333333333333333,0.0,0.4084507042253521,Private
0.6119402985074627,0.4966575663502577,0.6,0.0,0.2112676056338028,Private
0.373134328358209,0.5862299057283169,0.5333333333333333,0.0,0.4929577464788733,Self-emp-not-inc
0.04477611940298504,0.20935677987134785,0.5333333333333333,0.0,0.4929577464788733,Private
0.4925373134328357,0.3857937415320267,0.2,0.0,0.4929577464788733,Private
0.2835820895522388,0.2749706036724049,0.8,0.0,0.4929577464788733,Private
0.417910447761194,0.16928622868511956,0.5333333333333333,0.0,0.7746478873239436,Private
0.0,0.4700157458529817,0.4,0.0,0.09859154929577464,Private
0.6268656716417911,0.26677421586059025,0.6,0.0,0.4929577464788733,Private
0.13432835820895522,0.739371549237323,0.4,0.0,0.4929577464788733,Private
0.2388059701492537,0.4217752533780347,0.5333333333333333,0.0,0.4929577464788733,Private
0.6567164179104477,0.11186675834794674,0.5333333333333333,0.0,0.4929577464788733,Private
0.0,0.3588223566700165,0.26666666666666666,0.0,0.2676056338028169,Private
0.14925373134328354,0.3951334328807588,0.8666666666666667,0.0,0.4225352112676056,Local-gov
0.19402985074626866,0.11290427579248025,0.5333333333333333,0.0,0.4929577464788733,Private
0.4029850746268657,0.3174518571562257,0.6,0.0,0.4929577464788733,Private
0.2686567164179104,0.3566130548175393,0.6,0.0,0.4929577464788733,Private
0.11940298507462682,0.3639631538902836,0.6,0.0,0.4929577464788733,Private
0.10447761194029848,0.5382762563115644,0.6,0.0,0.6056338028169014,Private
0.373134328358209,0.16846435212121458,0.6,0.0,0.4929577464788733,Local-gov
0.2537313432835821,0.326584045016051,0.7333333333333334,0.0,0.5633802816901409,Private
0.05970149253731344,0.3883183673137249,0.5333333333333333,0.0,0.4929577464788733,Private
0.3582089552238806,0.4183697549424483,0.9333333333333332,0.0,0.7746478873239436,Private
0.4925373134328357,0.3290171251408785,0.6,0.0,0.5633802816901409,Private
0.2537313432835821,0.7264839550978724,0.8,0.0,0.4929577464788733,Private
0.4925373134328357,0.364160485639538,0.2,0.0,0.4929577464788733,Private
0.2835820895522388,0.3773186480537393,0.8,0.0,0.5633802816901409,Private
0.20895522388059698,0.2293055956774175,0.5333333333333333,0.0,0.4929577464788733,Private
0.2537313432835821,0.44156132134966775,0.6,0.0,0.5633802816901409,Private
0.14925373134328354,0.475069066112239,0.8,0.0,0.4929577464788733,Private
0.10447761194029848,0.53554616138889,0.5333333333333333,0.0,0.4929577464788733,Private
0.4626865671641791,0.2672929745828569,0.8,0.0,0.4929577464788733,Private
0.05970149253731344,0.282448866664768,0.6,0.0,0.28169014084507044,Private
0.20895522388059698,0.41212227244801225,0.5333333333333333,0.0,0.5633802816901409,Private
0.10447761194029848,0.5867425614067923,0.6,0.0,0.4929577464788733,Private
0.3880597014925373,0.3223281891455332,0.5333333333333333,0.0,0.4929577464788733,Private
0.4328358208955224,0.13875066624894722,0.7333333333333334,0.0,0.39436619718309857,Private
0.3582089552238806,0.04090870253357691,0.6,0.0,0.6901408450704225,Self-emp-inc
0.13432835820895522,0.09038200985438136,0.8,0.0,0.4929577464788733,Private
0.07462686567164177,0.37598818450722,0.6,0.0,0.1408450704225352,Private
0.10447761194029848,0.36023419413375435,0.6,0.0,0.4929577464788733,Private
0.8955223880597014,0.2519255103161784,0.6,0.0,0.4929577464788733,Self-emp-not-inc
0.07462686567164177,0.7816147840132802,0.13333333333333336,0.0,0.4929577464788733,Private
0.17910447761194026,0.8305835730473311,0.6,0.0,0.4929577464788733,Private
0.6716417910447761,0.2949051790429613,0.5333333333333333,0.0,0.2676056338028169,Private
0.3283582089552239,0.32433609055289503,0.5333333333333333,0.0,0.4929577464788733,Self-emp-not-inc
0.2686567164179104,0.34834546482815865,0.5333333333333333,0.0,0.5633802816901409,Private
0.17910447761194026,0.37737764414372255,0.4,0.0,0.4929577464788733,Private
0.8805970149253729,0.3243381249008255,0.8666666666666667,0.0,0.07042253521126761,Self-emp-not-inc
0.6865671641791045,0.1291912653237258,0.5333333333333333,0.0,0.5633802816901409,Self-emp-not-inc
0.6119402985074627,0.6231065306637263,0.5333333333333333,0.0,0.4929577464788733,Self-emp-not-inc
0.2537313432835821,0.2299687931027468,0.5333333333333333,0.0,0.7042253521126759,Private
0.3582089552238806,0.389958051745674,0.6,0.0,0.5633802816901409,Private
0.13432835820895522,0.4265722457980543,0.8,0.0,0.4929577464788733,Private
0.4477611940298508,0.33324246579243955,0.6666666666666666,0.0,0.4929577464788733,Private
0.2537313432835821,0.17020778829761696,0.33333333333333337,0.0,0.4929577464788733,Local-gov
0.5373134328358209,0.4632779855073054,0.5333333333333333,0.0,0.4929577464788733,Private
0.0,0.5209232684647589,0.13333333333333336,0.0,0.6056338028169014,Private
0.19402985074626866,0.16143974871734362,0.5333333333333333,0.0,0.4929577464788733,Private
0.4776119402985074,0.11456837239959475,0.8666666666666667,0.0,0.7746478873239436,Private
0.417910447761194,0.5010883761427949,0.5333333333333333,0.0,0.4929577464788733,Private
0.13432835820895522,0.16286582661659454,0.7333333333333334,0.0,0.4929577464788733,Private
0.3134328358208955,0.5728723772169306,0.6666666666666666,0.0,0.4929577464788733,Private
0.2537313432835821,0.14274002254057508,0.5333333333333333,0.0,0.2112676056338028,Private
0.07462686567164177,0.5665374177614849,0.6,0.0,0.4929577464788733,State-gov
0.3880597014925373,0.4618315641287498,0.8,0.0,0.5211267605633803,Self-emp-not-inc
0.5820895522388059,0.1754625090019896,0.7333333333333334,0.0,0.28169014084507044,Private
0.20895522388059698,0.28803518608180523,0.8,0.0,0.28169014084507044,Private
0.2388059701492537,0.2097107564112475,0.8,0.0,0.4929577464788733,Private
0.13432835820895522,0.36086077329633537,0.5333333333333333,0.0,0.4929577464788733,Private
0.2388059701492537,0.1962840600702257,0.8,0.0,0.4929577464788733,Private
0.4328358208955224,0.6405632702549852,0.4,0.0,0.35211267605633795,Local-gov
0.7164179104477613,0.2980767274665451,0.4,0.0,0.4929577464788733,Private
0.3432835820895522,0.1652928036976308,0.6666666666666666,0.0,0.4929577464788733,Private
0.373134328358209,0.197476187957474,0.5333333333333333,0.0,0.4225352112676056,Private
0.13432835820895522,0.20800597284552386,0.26666666666666666,0.0,0.4929577464788733,Self-emp-not-inc
0.2835820895522388,0.6777308069444501,0.33333333333333337,0.0,0.2676056338028169,Private
0.3880597014925373,0.33715451686271003,0.8,0.0,0.5633802816901409,Private
0.07462686567164177,0.8047087017198377,0.5333333333333333,0.0,0.7042253521126759,Private
0.16417910447761191,0.1574259802505503,0.5333333333333333,0.0,0.4929577464788733,Private
0.07462686567164177,0.7073651532474295,0.7333333333333334,0.0,0.1408450704225352,Private
0.5970149253731343,0.40192612062055744,0.8,0.0,0.5633802816901409,Private
0.3283582089552239,0.9483763869167016,0.5333333333333333,0.0,0.4929577464788733,Private
0.13432835820895522,0.3478877365438056,0.6,0.0,0.1408450704225352,Federal-gov
0.3432835820895522,0.34408960895764085,0.6666666666666666,0.0,0.4647887323943662,State-gov
0.417910447761194,0.4918463334947248,0.5333333333333333,0.0,0.4929577464788733,Private
0.4029850746268657,0.295885734745442,0.5333333333333333,0.0,0.4929577464788733,Private
0.04477611940298504,0.6834737711521326,0.6,0.0,0.07042253521126761,Local-gov
0.2388059701492537,0.5137257454867991,0.5333333333333333,0.0,0.4929577464788733,Private
0.08955223880597013,0.04222289129665269,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.3215266560609328,0.5333333333333333,0.0,0.6338028169014085,Private
0.5522388059701493,0.32435846838013016,0.5333333333333333,0.0,0.4929577464788733,Private
0.11940298507462682,0.6715646983672323,0.6,0.0,0.4929577464788733,Private
0.4328358208955224,0.190864557183486,0.6,0.0,0.4929577464788733,Private
0.2835820895522388,0.20838639590851946,0.6,0.0,0.4929577464788733,Local-gov
0.2537313432835821,0.7755361523970721,0.5333333333333333,0.0,0.28169014084507044,Private
0.2537313432835821,0.2426448150574297,0.5333333333333333,0.0,0.4929577464788733,Private
0.029850746268656688,0.021464405014260782,0.6,0.0,0.15492957746478875,Private
0.029850746268656688,0.4424991557456088,0.5333333333333333,0.0,0.4929577464788733,Private
0.2686567164179104,0.4174888822885601,0.5333333333333333,0.0,0.4929577464788733,Private
0.14925373134328354,0.5826860716334593,0.8,0.0,0.6338028169014085,Private
0.4328358208955224,0.5351718413696858,0.7333333333333334,0.0,0.4929577464788733,Self-emp-not-inc
0.2537313432835821,0.3687987989209819,0.5333333333333333,0.0,0.4225352112676056,Private
0.2537313432835821,0.20482628703021816,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.16701386204679813,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.14646084490538247,0.8,0.0,0.7042253521126759,Private
0.16417910447761191,0.19061026369217876,0.6,0.0,0.4929577464788733,Private
0.2537313432835821,0.5563433002819606,0.8,0.0,0.4929577464788733,State-gov
0.2537313432835821,0.4329316174286656,0.6666666666666666,0.0,0.8309859154929577,Private
0.16417910447761191,0.19380622429092806,0.5333333333333333,0.0,0.4929577464788733,Private
0.4328358208955224,0.6151359554721925,0.5333333333333333,0.0,0.28169014084507044,Self-emp-not-inc
0.22388059701492533,0.7115721847676164,0.6,0.0,0.6338028169014085,Private
0.3582089552238806,0.055879468953816236,0.6,0.0,0.2676056338028169,Local-gov
0.10447761194029848,0.4619454876128555,0.5333333333333333,0.0,0.4929577464788733,Private
0.2388059701492537,0.21080320124990334,0.6,0.0,0.4929577464788733,Private
0.4328358208955224,0.3529756407178807,1.0,0.0,0.7746478873239436,Private
0.2537313432835821,0.1577880941821718,0.4666666666666667,0.0,0.6338028169014085,Private
0.5223880597014925,0.35780925140064856,0.06666666666666668,0.0,0.4929577464788733,Private
0.19402985074626866,0.8363997737805101,0.4,0.0,0.1971830985915493,Private
0.2537313432835821,0.4658432982476127,0.4,0.0,0.4929577464788733,Local-gov
0.2537313432835821,0.4585521952648517,0.5333333333333333,0.0,0.4929577464788733,State-gov
0.04477611940298504,0.09540888359054273,0.6,0.0,0.35211267605633795,Private
0.0,0.3257926836711029,0.4,0.0,0.18309859154929573,Private
0.2537313432835821,0.1568990841365617,0.8,0.0,0.4929577464788733,State-gov
0.2388059701492537,0.4346384353423197,0.33333333333333337,0.0,0.4225352112676056,Private
0.11940298507462682,0.24106005801960295,0.5333333333333333,0.0,0.7746478873239436,Private
0.08955223880597013,0.3860683785026385,0.5333333333333333,0.0,0.943661971830986,Private
0.6865671641791045,0.4219461386041932,0.5333333333333333,0.0,0.4929577464788733,Self-emp-inc
0.4477611940298508,0.5545673145386709,0.8666666666666667,0.0,0.4929577464788733,Local-gov
0.2537313432835821,0.38497593366398253,0.8,0.0,0.4929577464788733,Self-emp-not-inc
0.19402985074626866,0.030075799803888862,0.7333333333333334,0.0,0.28169014084507044,Private
0.2388059701492537,0.3937012519377164,0.8666666666666667,0.0,0.6338028169014085,Private
0.08955223880597013,0.13508680562619266,0.6,0.0,0.4929577464788733,Private
0.373134328358209,0.6617123513400249,0.6,0.0,0.4929577464788733,Local-gov
0.17910447761194026,0.7090658681172923,0.8,0.0,0.4929577464788733,Private
0.417910447761194,0.06302206453765374,0.5333333333333333,0.0,0.323943661971831,Private
0.10447761194029848,0.3584419336070209,0.5333333333333333,0.0,0.4929577464788733,Federal-gov
0.4029850746268657,0.2070030393158081,0.6,0.0,0.4929577464788733,Private
0.14925373134328354,0.7953832508066189,0.26666666666666666,0.0,0.4929577464788733,Private
0.04477611940298504,0.5764304517473013,0.6,0.0,0.4225352112676056,Private
0.4029850746268657,0.5607537665951932,0.5333333333333333,0.0,0.4929577464788733,Private
0.5074626865671641,0.08551788395265665,0.5333333333333333,0.0,0.4929577464788733,Private
0.04477611940298504,0.26784224852408056,0.5333333333333333,0.0,0.4929577464788733,Private
0.029850746268656688,0.3896203499892179,0.5333333333333333,0.0,0.4929577464788733,Private
0.417910447761194,0.3711749173037566,0.6,0.0,0.7042253521126759,Self-emp-inc
0.6417910447761195,0.4682743440245098,0.5333333333333333,0.0,0.4929577464788733,Private
0.4029850746268657,0.44757078513624027,0.5333333333333333,0.0,0.4929577464788733,Self-emp-not-inc
0.19402985074626866,0.3366764450990524,0.5333333333333333,0.0,0.4929577464788733,Private
0.3134328358208955,0.6843973651125604,0.6,0.0,0.6338028169014085,Private
0.08955223880597013,0.07961217191053753,0.5333333333333333,0.0,0.7746478873239436,Private
0.4029850746268657,0.2070030393158081,0.7333333333333334,0.0,0.4929577464788733,Private
0.5522388059701493,0.5573035125051367,0.5333333333333333,0.0,0.4929577464788733,Local-gov
0.22388059701492533,0.23948954141728954,0.8,0.0,0.6338028169014085,Private
0.10447761194029848,0.31571452402361466,0.8,0.0,0.2112676056338028,Private
0.2985074626865672,0.2275011290631014,0.5333333333333333,0.0,0.7746478873239436,Private
0.3134328358208955,0.038866217211397235,0.6,0.0,0.4929577464788733,Private
0.19402985074626866,0.21090695299435672,0.8,0.0,0.15492957746478875,Private
0.6417910447761195,0.38060005126556784,0.6,0.0,0.4929577464788733,Private
0.2686567164179104,0.5495628186297445,0.5333333333333333,0.0,0.4929577464788733,Private
0.19402985074626866,0.58815439887053,0.5333333333333333,0.0,0.7746478873239436,Private
0.7462686567164178,0.07023179360319637,0.6666666666666666,0.0,0.2676056338028169,Private
0.0,0.4007502675167528,0.26666666666666666,0.0,0.014084507042253516,Private
0.07462686567164177,0.5422635782552618,0.6,0.0,0.35211267605633795,Private
0.2537313432835821,0.3723385643199785,0.5333333333333333,0.0,0.4225352112676056,Private
0.2388059701492537,0.19706321532759105,0.7333333333333334,0.0,0.5633802816901409,Private
0.2537313432835821,0.3170388845263428,0.6,0.0,0.2112676056338028,Self-emp-not-inc
0.3582089552238806,0.3636356238734798,0.5333333333333333,0.0,0.4929577464788733,Private
0.6268656716417911,0.5535236940503461,0.5333333333333333,0.0,0.5633802816901409,Local-gov
0.417910447761194,0.30423469865204106,0.8,0.0,0.4929577464788733,Local-gov
